id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
21218,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-U,COMODORO RIVADAVIA,ITALO DELLORO 1781,-45.79548,-67.43295,COMODORO RIVADAVIA KM8,Supermercado
21221,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-X,MORTEROS,BV 9 DE JULIO 2339,-30.72523,-62.00968,MORTEROS,Supermercado
21257,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-U,LAGO PUELO,RUTA PROVINCIAL 16 KM 11 0,-42.06011,-71.60036,LAGO PUELO,Supermercado
21259,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,CUTRAL CO,MIGUEL EGUINOA 1802,-38.94958,-69.21606,CUTRAL CO,Supermercado
21260,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-B,9 DE JULIO,AGUSTIN ALVAREZ 261,-35.4569,-60.89051,9 DE JULIO,Supermercado
21263,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Z,PUERTO SANTA CRUZ,SAN MARTIN 135,-50.01614,-68.5193,PUERTO SANTA CRUZ,Supermercado
21264,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-X,MARCOS JUARES,BV. LARDIZABAL 250,-32.7,-62.09501,MARCOS JUAREZ,Supermercado
21265,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,CINCO SALTOS,AMEGHINO 1097,-38.82896,-68.07058,CINCO SALTOS,Supermercado
21266,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,AGUADA SAN ROQUE,CALLE NRO. 12 1185,-38.3531,-68.7925,ANELO,Supermercado
21351,2,1,LA ANONIMA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-X,ARROYITO,ESPACIO CULTURAL LAFAYE 640,-31.42026,-63.06375,ARROYITO,Supermercado
22225,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,AV. SAN JUAN 51,-38.94616,-68.05816999999999,TOPSY 01,Supermercado
22226,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,ALTE. BROWN 140,-38.95351,-68.0624,TOPSY 02,Supermercado
22228,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,CUTRAL CO,C.H.RODRIGUEZ 345,-38.93445,-69.23304,TOPSY 04,Supermercado
22229,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,GODOY 517,-38.94971,-68.11743,TOPSY 05,Supermercado
22230,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,ZAPALA,AVELLANEDA 99,-38.90739,-70.06733,TOPSY 06,Supermercado
22232,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,AV. ALASCOAGA Y FAVA 0,-38.969,-68.05966,TOPSY 08,Supermercado
22233,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,BELGRANO 1154,-38.95083,-68.07539,TOPSY 09,Supermercado
22234,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,PLOTTIER,BUENOS AIRES 179,-38.9571,-68.22889,TOPSY 10,Supermercado
22235,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,ALDERETE 1985,-38.95093,-68.03064,TOPSY 11,Autoservicio
22236,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,GODOY 1450,-38.93856,-68.11734,TOPSY 13,Supermercado
22237,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,LAS ORQUIDEAS 100,-38.93301,-68.074,TOPSY 14,Supermercado
22238,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,CIPOLLETTI,AV. ALEM 336,-38.93567,-67.99613000000001,TOPSY 15,Supermercado
22239,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,AV. DEL TRABAJADOR 3115,-38.94441,-68.1023,TOPSY 16,Supermercado
22240,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,BELGRANO 2186,-38.95066,-68.08955,TOPSY 17,Supermercado
22241,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,GENERAL ROCA,TUCUMAN 747,-39.02851,-67.57497,TOPSY 18,Supermercado
22242,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,CINCO SALTOS,GENERAL ROCA 224,-38.82925,-68.06397,TOPSY 19,Supermercado
22243,2,2,TOPSY,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,CIPOLLETTI,TOSCHI 505,-38.94856,-67.99217,TOPSY 20,Autoservicio
23246,2,3,BOMBA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-R,VILLA REGINA,MITRE 267,-39.09875,-67.08708,BOMBA 05,Supermercado
23247,2,3,BOMBA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,ZAPALA,AFIONE 341,-38.89891,-70.07384,BOMBA 06,Supermercado
23248,2,3,BOMBA,S.A. IMPORTADORA Y EXPORTADORA DE LA PATAGONIA,AR-Q,NEUQUEN,ANTARTIDA ARGENTINA 1830,-38.94731,-68.08461,BOMBA 07,Supermercado
2011,20,1,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA,AR-E,CRESPO,SAN MARTIN 1404,-32.032140000000005,-60.307578,Hipermercado LAR,Hipermercado
2111,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,COLON 1554,-38.0088383,-57.5419295,Colon,Hipermercado
21110,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,PERALTA RAMOS 1766,-38.0312389,-57.58796450000001,Peralta Ramos,Supermercado
21111,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,JUAN B. JUSTO 750,-38.0350613,-57.55213539999999,Juan B. Justo,Hipermercado
21113,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,RIVADAVIA 2602,-38.0002989,-57.5500575,Cordoba,Supermercado
21114,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,AV. JARA 3560,-38.0020402,-57.5852835,Jara,Supermercado
21115,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,BELGRANO 4150,-37.9932042,-57.5660764,Belgrano,Supermercado
21116,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,RIVADAVIA 2248,-38.0020818,-57.5462751,Rivadavia,Supermercado
21117,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,SAAVEDRA 2602,-38.0146028,-57.5614816,Saavedra,Supermercado
21118,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,LIBERTAD 5750,-37.9779232,-57.5761531,Libertad,Hipermercado
21119,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,BALCARCE,AV KELLY 792,-37.8494919,-58.261301,Balcarce,Supermercado
2112,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,INDEPENDENCIA 3445,-38.0102945,-57.56657970000001,Pena,Supermercado
21120,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,NECOCHEA,AV. 58 3752,-38.5609109,-58.7496625,Necochea,Hipermercado
21121,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,JUAN B.JUSTO 6550,-37.9967229,-57.6028425,Regional,Hipermercado
21122,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MIRAMAR,AV.MITRE 1850,-38.2422279,-57.7947644,Miramar,Hipermercado
21123,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,LIBERTAD 7388,-37.9694353,-57.59258670000001,180,Supermercado
21124,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,BALCARCE 3902,-37.9879093,-57.55868340000001,Guido,Supermercado
21126,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,ESTRADA 5525,-37.9532482,-57.5532565,Estrada,Supermercado
21127,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,AGOTE 1925,-38.0408865,-57.57753929999999,39,Hipermercado
21128,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,MATHEU 307,-38.0270803,-57.5395204,Matheu,Supermercado
2113,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,INDEPENDENCIA 4466,-38.0187183,-57.5730078,Pinitos,Supermercado
21133,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,NECOCHEA,AV. 59 NRO 2815,-38.552896200000006,-58.74386679999999,Necochea 2,Autoservicio
21134,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,PINAMAR,RIVADAVIA 220,-37.1121458,-56.8635215,Pinamar,Supermercado
2114,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,LURO 6701,-37.97759129999999,-57.5896802,Luro,Supermercado
2115,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,COLON 3350,-37.9997406,-57.5600652,Salta,Supermercado
2116,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,LA RIOJA 1445,-37.9953049,-57.55143440000001,Rioja,Supermercado
2117,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,TALCAHUANO 346,-38.0254359,-57.5709071,Talcahuano,Supermercado
2118,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,BUENOS AIRES 2364,-38.0075428,-57.546432,Falucho,Supermercado
2119,21,1,TOLEDO,SUPERMERCADOS TOLEDO S.A.,AR-B,MAR DEL PLATA,AV.CONSTITUCION 4386,-37.9688563,-57.5497341,Constitucion,Supermercado
2316201,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,CAMPANA,AV. MITRE 852,-34.1629,-58.9648,Dialogos,Autoservicio
2316203,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,CAMPANA,RUTA NACIONAL 9 Y CORONEL LARRABURE NONE,-34.1913,-58.9452,La Carmela,Autoservicio
2316204,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,ESCOBAR,AV. VILLANUEVA ESQ. RUTA 9 NONE,-34.3951,-58.7402,Maschwitz,Autoservicio
2316205,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,TIGRE,RUTA 197 ESQ. MOZART NONE,-34.4566,-58.6297,Pacheco,Autoservicio
2316206,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,VICENTE LOPEZ,PARANA 3944,-34.5097,-58.5262,Panamericana,Autoservicio
2316208,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,PILAR,RUTA 8 KM. 50 NONE,-34.4529,-58.8876,Pilar,Autoservicio
2316209,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,CAMPANA,AV. RIVADAVIA 975,-34.1793,-58.9629,Rivadavia,Autoservicio
2316210,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,SAN ISIDRO,AV. AVELINO ROLON 29,-34.4944,-58.5534,San Isidro,Autoservicio
2316211,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,SAN MIGUEL,AV. GASPAR CAMPOS 3188,-34.5514,-58.7238,San Miguel,Autoservicio
2316212,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,SAN ISIDRO,AV. AVELINO ROLON 603,-34.4974,-58.5574,Santa Rita,Autoservicio
2316213,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,ZARATE,19 DE MARZO ESQ. ITUZAINGO NONE,-34.0967,-59.0251,Zarate,Autoservicio
2316214,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. LIBERTADOR 2589,-34.5791,-58.4086,Alvear,Autoservicio
2316215,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. MOSCONI 2500,-34.5835,-58.4996,America,Autoservicio
2316216,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CABILDO 695,-34.5702,-58.4459,Cabildo,Autoservicio
2316217,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CONGRESO 4801,-34.5678,-58.489,Congreso,Autoservicio
2316218,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. MONROE 3078,-34.5622,-58.4683,Del Tejar,Autoservicio
2316219,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GRAL. PAZ 11200,-34.6459,-58.5309,Gral Paz Capital,Autoservicio
2316220,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,SAN MARTIN 1521,-34.6062,-58.453,Luis Viale,Autoservicio
2316221,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,LAS HERAS 2499,-34.5859,-58.4009,Las Heras,Autoservicio
2316222,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. LIBERTADOR 7112,-34.5472,-58.4589,Libertador,Autoservicio
2316223,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,TRIUNVIRATO 5878,-34.5638,-58.4986,Parque Sarmiento,Autoservicio
2316224,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,GAONA 2399,-34.6143,-58.4629,Trelles,Autoservicio
2316225,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,J. B. JUSTO 8005,-34.6322,-58.5033,Villa Luro,Autoservicio
2316226,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. LA PLATA 575,-34.6217,-58.4301,Alberdi,Autoservicio
2316227,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. JUJUY 164,-34.611999999999995,-58.4078,Alsina,Autoservicio
2316228,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,BEIRO 5501 5501,-34.6159,-58.5301,Amanecer,Autoservicio
2316229,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 3199,-34.6105,-58.4139,Anchorena,Autoservicio
2316230,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV.CORDOBA 5653 5653,-34.5868,-58.4431,Bonpland,Autoservicio
2316233,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. CRUZ 1501,-34.651,-58.3723,Centenera,Autoservicio
2316235,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,ESTEBAN ECHEVERRIA,CAMINO CINTURA ESQ. OLIMPO S/N NONE,-34.7423,-58.4959,Echeverria,Autoservicio
2316236,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. RIVADAVIA 8201,-34.633,-58.4815,Floresta,Autoservicio
2316237,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GARAY 1302,-34.626999999999995,-58.3866,Garay,Autoservicio
2316239,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,MATANZA,AV. ROJO ESQ. ESTANISLAO DEL CAMPO NONE,-34.7488,-58.5832,Laferrere,Autoservicio
2316243,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,GENERAL PUEYRREDON,AV. J. B. JUSTO 6065,-37.9997,-57.5986,El Gaucho,Autoservicio
2316245,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,GENERAL PUEYRREDON,AV. COLON 5002 5002,-37.9913,-57.5765,Jara,Autoservicio
2316247,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,GENERAL PUEYRREDON,MORENO 3151,-37.9996,-57.5537,Moreno,Autoservicio
2316253,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-X,CORDOBA,MONSENOR PABLO CABRERA 1807,-31.3895,-64.2053,Caraffa,Autoservicio
2316255,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-X,CORDOBA,AV. A SABATTINI 4720,-31.439,-64.1302,El Arco,Autoservicio
2316256,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ROSARIO,BVD. AVELLANEDA 1698,-32.951,-60.6844,Boulevard,Autoservicio
2316257,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ROSARIO,AV. EVA PERON 8159,-32.9285,-60.7402,Fisherton,Autoservicio
2316260,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ROSARIO,SAN MARTIN 1983,-32.9609,-60.6424,La Bandera,Autoservicio
2316262,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ROSARIO,OVIDIO LAGOS 781,-32.942,-60.6635,Ovidio Lagos,Autoservicio
2316264,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ROSARIO,BVD.ORONO 6190,-33.0092,-60.6671,Rosario Sur,Autoservicio
2316265,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,CAPITAL,RUTA 168. KM. 476 NONE,-31.6414,-60.6591,Santa Fe,Autoservicio
2316269,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-X,VILLA ALLENDE,AV. GOYCOCHEA 1235,-31.3003,-64.2899,Villa Allende,Autoservicio
2316271,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,GENERAL SAN MARTIN,25 DE MAYO ESQ. PEDRIEL NONE,-34.578,-58.5316,25 de Mayo,Autoservicio
2316275,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,VICENTE LOPEZ,AV. LIBERTADOR 299,-34.5315,-58.4706,El Club,Autoservicio
2316276,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV. GRAL. PAZ 525,-34.6448,-58.532,Gral Paz Provincia,Autoservicio
2316277,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,BERAZATEGUI,RUTA 36 KM. 34 NONE,-34.8405,-58.1901,Gutierrez,Autoservicio
2316278,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,VICENTE LOPEZ,AV. MAIPU 1055,-34.528,-58.4833,Maipu,Autoservicio
2316279,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,QUILMES,AV. GRAL. MITRE 880,-34.725,-58.2535,Mitre,Autoservicio
2316280,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,VICENTE LOPEZ,AV DEL LIBERTADOR 2376,-34.5087,-58.4814,Olivos,Autoservicio
2316283,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,QUILMES,PRESIDENTE PERON 250,-34.7275,-58.2641,Quilmes,Autoservicio
2316284,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-X,CORDOBA,ALVEARN 831,-31.4076,-64.1786,Guzman,Autoservicio
2316285,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,FLORENCIO VARELA,AV.SAN MARTIN 3188,-34.809,-58.2803,Florencio Varela,Autoservicio
2316286,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-X,CORDOBA,BULNES 1108,-31.3998,-64.1757,Bulnes,Autoservicio
2316287,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,EMILIO CASTRO 6512,-34.6508,-58.5148,Emilio Castro,Autoservicio
2316288,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,PINAMAR,AV. INTERMEDANOS 55,-37.1009,-56.8753,Intermedanos,Autoservicio
2316291,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-C,CIUDAD AUTONOMA DE BUENOS AIRES,AV LOS INCAS 3550,-34.5751,-58.4652,Los Incas,Autoservicio
2316292,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,ZARATE,RUTA NAC 193 Y RUTA NAC 12 NONE,-34.1257,-59.0249,Zarate Brazo Largo,Autoservicio
2316293,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-B,ZARATE,RUTA NACIONAL N9 NONE,-34.0638,-59.0725,Lima,Autoservicio
2316294,23,1,AXION ENERGY,PAN AMERICAN ENERGY LLC ARGENTINA,AR-S,ARROYO SECO,AUTOPISTA GRAL. P.E. ARAMBURU NONE,-33.0802,-60.3419,Arroyo Seco,Autoservicio
241194,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,"SAN ISIDRO ,PTDO. SAN ISIDRO",BELGRANO 266,-34.470376,-58.51207900000001,SIBelgrano [Calle Belgrano 266/70],Supermercado
241197,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,MORON,ALMIRANTE G. BROWN 623,-34.650367,-58.61765,MOBrown [Almirante G. Brown 623/27/33],Supermercado
241202,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,LA PLATA,AV. N 7 743,-34.912989700000004,-57.95223879999999,LaPlata [Av. N° 7 n° 743],Supermercado
241205,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,MONTE GRANDE,LEANDRO N. ALEM 167,-34.816015,-58.468587,Monte Grande [Leandro N. Alem 167/1,Supermercado
241218,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,MERLO,AV. DEL LIBERTADOR GENERAL SAN MARTIN 666,-34.6669351,-58.7267799,Merlo [Av. Del Libertador General San Martín nº  6,Supermercado
241219,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,SAN FERNANDO,CONSTITUCION 702,-34.438741,-58.559628,San Fernando [Constitución nº 702],Supermercado
241229,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,SAN MIGUEL,AV. PTE. PERON 1347,-34.510651,-58.68025400000001,San Miguel [Av. Pte. Perón nº  1347,Supermercado
241230,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,LOMAS DE ZAMORA,MARIANO BOEDO 340,-34.7592744,-58.4014206,Lomas de Zamora [Mariano Boedo nº 3,Supermercado
241231,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,MORENO,MERLO 2834,-34.6477926,-58.7899053,Moreno [Merlo nº 2834],Supermercado
241232,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,LANUS,AV. 9 DE JULIO 1236,-34.708848,-58.389172,Lanus [Av. 9 de Julio 1236],Supermercado
241238,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,QUILMES,RIVADAVIA 243,-34.753869,-58.223347,Quilmes [Rivadavia 243],Supermercado
241240,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,OLIVOS,AV. MAIPU 2648,-34.5110917,-58.4906586,Olivos [Av. Maipú 2648],Supermercado
241241,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,CAPITAL FEDERAL,AV. SCALABRINI ORTIZ 293,-34.599934000000005,-58.438878,Scalabrini [Av. Scalabrini Ortiz nº 293/295],Supermercado
241244,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,FLORENCIO VARELA,MONTEAGUDO 3016,-34.807041,-58.27477800000001,Florencio Varela,Supermercado
241245,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,VIRREYES,AV. AVELLANEDA 1745,-34.450955,-58.55325,Virreyes [Av.avellaneda 1745/47/49],Supermercado
241246,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,SAN JUSTO,DR. IGNACIO ARIETA 3176,-34.678909999999995,-58.560218000000006,San Justo [Dr Ignacio Arieta 3176],Supermercado
241249,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,SAN MIGUEL,AV. PTE PERON 1000,-34.547207,-58.705209,Quintana [Av. Pte Peron 1000/02/04],Supermercado
241252,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,"CASEROS ,PARTIDO 3 DE FEBRERO",AV URQUIZA 4734,-34.605697,-58.562677,Caseros [Av Urquiza 4734],Supermercado
241255,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,RAMOS MEJIA,AV. RIVADAVIA 14124,-34.640961,-58.566629000000006,Ramos Mejia [Av. Rivadavia 14124],Supermercado
241257,24,1,SIMPLICITY,FARMACITY S.A.,AR-B,BANFIELD,MAIPU 339,-34.743554,-58.391069,Banfield [Maipu 339/337],Supermercado
